,iso_code,location,date,new_cases_smoothed_per_million,new_deaths,population,new_deaths_smoothed_per_million,new_tests_smoothed_per_thousand,tests_per_case,reproduction_rate,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,new_deaths_per_million
7384,BGD,Bangladesh,2021-03-01,2.649,8.0,166303494.0,0.052,0.085,32.0,1.21,11.286,39.714,4.571,24.286,16.143,13.429,0.04810482213921495
7385,BGD,Bangladesh,2021-03-02,2.749,7.0,166303494.0,0.042,0.087,31.7,1.22,11.857,40.143,4.571,24.286,15.857,13.714,0.04209171937181308
7386,BGD,Bangladesh,2021-03-03,2.909,5.0,166303494.0,0.042,0.087,30.0,1.26,12.429,40.714,4.571,24.429,15.857,13.714,0.030065513837009346
7387,BGD,Bangladesh,2021-03-04,3.088,7.0,166303494.0,0.044,0.088,28.4,1.28,12.857,41.286,4.571,25.0,16.143,13.714,0.04209171937181308
7388,BGD,Bangladesh,2021-03-05,3.23,6.0,166303494.0,0.04,0.087,26.8,1.31,13.571,41.857,4.571,25.714,16.571,13.571,0.03607861660441121
7389,BGD,Bangladesh,2021-03-06,3.344,10.0,166303494.0,0.044,0.087,26.1,1.33,13.857,42.143,4.571,26.143,16.857,13.571,0.06013102767401869
7390,BGD,Bangladesh,2021-03-07,3.534,11.0,166303494.0,0.046,0.088,24.8,1.37,14.571,42.714,4.429,26.857,17.286,13.857,0.06614413044142055
7391,BGD,Bangladesh,2021-03-08,3.757,14.0,166303494.0,0.052,0.091,24.1,1.42,15.0,43.143,4.286,27.429,17.714,13.857,0.08418343874362616
7392,BGD,Bangladesh,2021-03-09,4.098,13.0,166303494.0,0.057,0.093,22.6,1.47,15.143,43.286,4.143,27.714,18.0,13.857,0.07817033597622429
7393,BGD,Bangladesh,2021-03-10,4.445,7.0,166303494.0,0.058,0.093,21.0,1.5,15.286,43.571,4.143,28.143,18.286,14.0,0.04209171937181308
7394,BGD,Bangladesh,2021-03-11,4.816,6.0,166303494.0,0.058,0.095,19.7,1.51,15.286,43.714,4.143,28.286,18.429,14.0,0.03607861660441121
7395,BGD,Bangladesh,2021-03-12,5.187,13.0,166303494.0,0.064,0.097,18.7,1.53,15.143,44.0,4.143,28.571,18.429,14.0,0.07817033597622429
7396,BGD,Bangladesh,2021-03-13,5.594,12.0,166303494.0,0.065,0.1,17.8,1.57,14.714,43.571,4.143,28.429,18.143,13.857,0.07215723320882242
7397,BGD,Bangladesh,2021-03-14,6.069,18.0,166303494.0,0.071,0.102,16.8,1.62,14.714,43.714,4.143,28.857,18.429,14.0,0.10823584981323363
7398,BGD,Bangladesh,2021-03-15,6.866,26.0,166303494.0,0.082,0.103,15.0,1.67,14.714,44.0,4.286,29.143,18.571,14.286,0.15634067195244858
7399,BGD,Bangladesh,2021-03-16,7.559,26.0,166303494.0,0.093,0.106,14.0,1.65,14.857,44.429,4.429,30.143,19.0,14.571,0.15634067195244858
7400,BGD,Bangladesh,2021-03-17,8.287,11.0,166303494.0,0.096,0.112,13.5,1.64,13.286,43.286,5.429,28.714,20.0,9.571,0.06614413044142055
7401,BGD,Bangladesh,2021-03-18,9.263,16.0,166303494.0,0.105,0.114,12.3,1.63,13.429,43.429,5.571,28.714,20.429,9.571,0.0962096442784299
7402,BGD,Bangladesh,2021-03-19,9.978,18.0,166303494.0,0.109,0.117,11.7,1.59,13.571,43.571,5.571,29.0,21.0,10.286,0.10823584981323363
7403,BGD,Bangladesh,2021-03-20,10.712,26.0,166303494.0,0.121,0.12,11.2,1.59,14.286,44.571,5.571,30.0,21.714,11.0,0.15634067195244858
7404,BGD,Bangladesh,2021-03-21,11.582,22.0,166303494.0,0.125,0.124,10.7,1.62,14.143,44.571,5.714,29.857,21.429,11.286,0.1322882608828411
7405,BGD,Bangladesh,2021-03-22,12.472,30.0,166303494.0,0.128,0.13,10.4,1.65,14.0,44.571,5.857,30.0,21.429,11.429,0.18039308302205606
7406,BGD,Bangladesh,2021-03-23,14.048,18.0,166303494.0,0.121,0.134,9.6,1.69,13.857,44.429,6.0,29.429,21.0,11.571,0.10823584981323363
7407,BGD,Bangladesh,2021-03-24,15.51,25.0,166303494.0,0.133,0.137,8.8,1.67,15.143,45.571,5.143,30.571,19.857,16.857,0.1503275691850467
7408,BGD,Bangladesh,2021-03-25,16.713,34.0,166303494.0,0.149,0.142,8.5,1.62,15.0,45.714,5.143,30.714,19.429,17.429,0.20444549409166352
7409,BGD,Bangladesh,2021-03-26,18.292,33.0,166303494.0,0.161,0.149,8.2,1.6,14.0,45.429,5.571,29.429,18.714,16.714,0.19843239132426166
7410,BGD,Bangladesh,2021-03-27,19.843,39.0,166303494.0,0.173,0.153,7.7,1.59,13.286,45.286,5.857,28.286,17.857,16.571,0.23451100792867285
7411,BGD,Bangladesh,2021-03-28,21.334,35.0,166303494.0,0.184,0.154,7.2,1.57,11.429,44.143,6.286,25.714,16.143,15.714,0.2104585968590654
7412,BGD,Bangladesh,2021-03-29,23.372,45.0,166303494.0,0.197,0.157,6.7,1.56,10.0,43.429,6.429,24.429,15.0,15.0,0.27058962453308405
7413,BGD,Bangladesh,2021-03-30,24.65,45.0,166303494.0,0.22,0.158,6.4,1.53,7.429,41.429,7.714,21.429,14.571,8.286,0.27058962453308405
7414,BGD,Bangladesh,2021-03-31,26.189,52.0,166303494.0,0.243,0.157,6.0,1.54,6.714,40.857,7.714,21.429,13.857,8.0,0.31268134390489716
7415,BGD,Bangladesh,2021-04-01,28.664,59.0,166303494.0,0.265,0.158,5.5,1.56,5.857,40.143,7.857,20.571,12.714,7.571,0.35477306327671027
7416,BGD,Bangladesh,2021-04-02,31.321,50.0,166303494.0,0.279,0.161,5.1,1.55,5.429,39.714,7.857,19.714,10.857,8.714,0.3006551383700934
7417,BGD,Bangladesh,2021-04-03,33.047,58.0,166303494.0,0.296,0.16,4.8,1.51,5.429,40.286,7.857,20.143,10.286,8.857,0.3487599605093084
7418,BGD,Bangladesh,2021-04-04,35.778,53.0,166303494.0,0.311,0.168,4.7,1.46,6.857,41.429,7.286,24.429,11.286,9.0,0.318694446672299
7419,BGD,Bangladesh,2021-04-05,37.405,52.0,166303494.0,0.317,0.169,4.5,1.36,2.143,37.571,8.143,19.429,8.429,6.0,0.31268134390489716
7420,BGD,Bangladesh,2021-04-06,39.27,66.0,166303494.0,0.335,0.176,4.5,1.3,-0.714,36.143,8.143,16.286,5.571,9.714,0.3968647826485233
7421,BGD,Bangladesh,2021-04-07,41.218,63.0,166303494.0,0.344,0.183,4.4,1.26,-4.857,33.714,9.286,11.143,3.143,7.286,0.3788254743463177
7422,BGD,Bangladesh,2021-04-08,41.549,74.0,166303494.0,0.357,0.187,4.5,1.2,-8.714,31.429,10.286,6.714,1.286,5.286,0.4449696047877382
7423,BGD,Bangladesh,2021-04-09,42.092,63.0,166303494.0,0.369,0.188,4.5,1.16,-11.571,30.0,10.857,3.143,-0.857,4.714,0.3788254743463177
7424,BGD,Bangladesh,2021-04-10,41.8,77.0,166303494.0,0.385,0.19,4.5,1.1,-13.571,28.571,11.429,-0.429,-2.571,4.0,0.46300891308994385
7425,BGD,Bangladesh,2021-04-11,40.71,78.0,166303494.0,0.406,0.189,4.6,1.05,-14.857,28.571,12.143,-4.714,-3.857,3.571,0.4690220158573457
7426,BGD,Bangladesh,2021-04-12,40.819,83.0,166303494.0,0.433,0.193,4.7,0.99,-9.571,34.143,11.429,0.143,-1.143,6.286,0.49908752969435505
7427,BGD,Bangladesh,2021-04-13,39.801,69.0,166303494.0,0.436,0.191,4.8,0.9,-4.0,40.857,10.143,6.429,1.286,8.429,0.4149040909507289
7428,BGD,Bangladesh,2021-04-14,37.704,96.0,166303494.0,0.464,0.183,4.9,0.83,-8.429,36.143,12.0,1.143,-2.429,1.571,0.5772578656705794
7429,BGD,Bangladesh,2021-04-15,35.417,94.0,166303494.0,0.481,0.172,4.8,0.79,-12.429,31.571,13.429,-3.857,-6.143,-2.429,0.5652316601357756
7430,BGD,Bangladesh,2021-04-16,32.801,101.0,166303494.0,0.514,0.161,4.9,0.78,-17.429,26.143,14.571,-9.429,-10.0,-5.857,0.6073233795075887
7431,BGD,Bangladesh,2021-04-17,31.195,101.0,166303494.0,0.534,0.152,4.9,0.79,-23.0,20.429,16.0,-15.286,-13.714,-10.0,0.6073233795075887
7432,BGD,Bangladesh,2021-04-18,29.373,102.0,166303494.0,0.555,0.144,4.9,0.79,-28.857,14.286,17.714,-21.857,-18.0,-14.0,0.6133364822749905
7433,BGD,Bangladesh,2021-04-19,26.856,112.0,166303494.0,0.58,0.134,5.0,0.79,-35.429,7.143,19.571,-29.429,-22.571,-17.857,0.6734675099490093
7434,BGD,Bangladesh,2021-04-20,25.594,91.0,166303494.0,0.599,0.129,5.1,0.79,-42.571,-1.571,21.571,-38.0,-27.0,-21.429,0.5471923518335701
7435,BGD,Bangladesh,2021-04-21,24.817,95.0,166303494.0,0.598,0.132,5.3,0.79,-40.286,0.429,20.571,-35.571,-25.714,-16.286,0.5712447629031775
7436,BGD,Bangladesh,2021-04-22,24.664,98.0,166303494.0,0.601,0.139,5.6,0.79,-38.429,2.429,19.857,-33.571,-24.286,-13.857,0.5892840712053831
7437,BGD,Bangladesh,2021-04-23,23.987,88.0,166303494.0,0.59,0.145,6.0,0.78,-36.714,4.429,19.571,-31.714,-23.143,-12.143,0.5291530435313644
7438,BGD,Bangladesh,2021-04-24,23.321,83.0,166303494.0,0.575,0.149,6.4,0.77,-35.286,5.857,19.286,-30.143,-22.286,-10.143,0.49908752969435505
7439,BGD,Bangladesh,2021-04-25,22.654,101.0,166303494.0,0.574,0.151,6.7,0.75,-32.571,8.143,18.714,-27.857,-21.143,-7.429,0.6073233795075887
7440,BGD,Bangladesh,2021-04-26,21.825,97.0,166303494.0,0.561,0.152,7.0,0.72,-29.571,10.714,18.0,-25.714,-20.143,-4.857,0.5832709684379812
7441,BGD,Bangladesh,2021-04-27,20.512,78.0,166303494.0,0.55,0.15,7.3,0.69,-26.571,12.857,17.429,-23.857,-19.286,-2.571,0.4690220158573457
7442,BGD,Bangladesh,2021-04-28,19.374,77.0,166303494.0,0.534,0.15,7.7,0.66,-23.429,15.286,16.857,-21.857,-18.286,-0.286,0.46300891308994385
7443,BGD,Bangladesh,2021-04-29,17.937,88.0,166303494.0,0.526,0.147,8.2,0.64,-20.429,17.714,16.286,-19.714,-17.571,2.0,0.5291530435313644
7444,BGD,Bangladesh,2021-04-30,16.69,57.0,166303494.0,0.499,0.143,8.6,0.63,-17.0,20.429,15.714,-17.286,-16.571,5.429,0.3427468577419065
7445,BGD,Bangladesh,2021-05-01,15.62,60.0,166303494.0,0.479,0.139,8.9,0.62,-13.429,23.571,15.571,-15.143,-15.286,3.857,0.3607861660441121
7446,BGD,Bangladesh,2021-05-02,14.278,69.0,166303494.0,0.452,0.132,9.2,0.6,-11.286,25.571,15.0,-13.143,-14.143,5.0,0.4149040909507289
7447,BGD,Bangladesh,2021-05-03,12.932,65.0,166303494.0,0.424,0.126,9.8,0.6,-8.857,28.0,14.571,-10.857,-12.857,5.857,0.39085167988112146
7448,BGD,Bangladesh,2021-05-04,11.972,61.0,166303494.0,0.41,0.124,10.4,0.61,-6.429,30.429,14.0,-8.429,-11.571,6.714,0.366799268811514
7449,BGD,Bangladesh,2021-05-05,10.93,50.0,166303494.0,0.387,0.118,10.8,0.63,-3.857,32.857,13.571,-6.0,-10.143,7.571,0.3006551383700934
7450,BGD,Bangladesh,2021-05-06,10.484,41.0,166303494.0,0.346,0.115,10.9,0.66,-0.857,35.714,13.143,-3.286,-8.429,8.429,0.24653721346347662
7451,BGD,Bangladesh,2021-05-07,10.059,37.0,166303494.0,0.329,0.111,11.1,0.7,2.286,38.714,12.714,0.143,-7.143,9.143,0.2224848023938691
7452,BGD,Bangladesh,2021-05-08,9.916,45.0,166303494.0,0.316,0.111,11.2,0.71,5.286,41.429,11.714,3.571,-5.429,13.714,0.27058962453308405
7453,BGD,Bangladesh,2021-05-09,9.939,56.0,166303494.0,0.305,0.113,11.4,0.7,7.571,43.714,11.286,6.286,-4.0,14.143,0.33673375497450464
7454,BGD,Bangladesh,2021-05-10,9.746,38.0,166303494.0,0.282,0.111,11.4,0.66,10.286,46.571,11.143,9.0,-2.286,11.571,0.22849790516127097
7455,BGD,Bangladesh,2021-05-11,9.158,33.0,166303494.0,0.258,0.104,11.4,0.6,12.857,49.571,10.571,13.429,-0.143,11.143,0.19843239132426166
7456,BGD,Bangladesh,2021-05-12,8.641,40.0,166303494.0,0.249,0.1,11.6,0.58,16.571,55.571,10.143,19.429,4.0,8.143,0.24052411069607477
7457,BGD,Bangladesh,2021-05-13,8.184,31.0,166303494.0,0.241,0.093,11.4,0.58,19.143,61.429,10.571,21.857,7.571,1.286,0.18640618578945792
7458,BGD,Bangladesh,2021-05-14,7.467,26.0,166303494.0,0.231,0.085,11.4,0.56,18.571,62.143,9.571,23.0,19.143,-6.143,0.15634067195244858
7459,BGD,Bangladesh,2021-05-15,6.588,22.0,166303494.0,0.211,0.076,11.5,0.55,14.571,59.429,9.714,22.286,25.286,-16.143,0.1322882608828411
7460,BGD,Bangladesh,2021-05-16,5.709,25.0,166303494.0,0.185,0.066,11.6,0.58,12.857,59.0,9.429,22.571,31.857,-22.714,0.1503275691850467
7461,BGD,Bangladesh,2021-05-17,5.008,32.0,166303494.0,0.18,0.06,12.1,0.7,10.143,57.143,8.857,22.571,36.0,-23.857,0.1924192885568598
7462,BGD,Bangladesh,2021-05-18,5.044,30.0,166303494.0,0.177,0.063,12.4,0.87,7.0,54.429,8.857,20.429,37.571,-25.714,0.18039308302205606
7463,BGD,Bangladesh,2021-05-19,5.446,37.0,166303494.0,0.174,0.067,12.3,1.01,4.0,50.0,8.429,16.857,37.857,-23.571,0.2224848023938691
7464,BGD,Bangladesh,2021-05-20,5.59,36.0,166303494.0,0.179,0.072,12.9,1.07,1.286,44.143,7.571,14.714,37.714,-17.571,0.21647169962646726
7465,BGD,Bangladesh,2021-05-21,6.153,26.0,166303494.0,0.179,0.081,13.2,1.1,1.857,43.857,8.143,14.857,31.286,-12.429,0.15634067195244858
7466,BGD,Bangladesh,2021-05-22,6.812,38.0,166303494.0,0.192,0.089,13.0,1.11,5.571,46.286,7.571,16.571,28.143,-2.429,0.22849790516127097
7467,BGD,Bangladesh,2021-05-23,7.663,28.0,166303494.0,0.195,0.097,12.7,1.11,7.286,46.286,7.571,16.714,24.143,4.714,0.16836687748725232
7468,BGD,Bangladesh,2021-05-24,8.302,25.0,166303494.0,0.189,0.103,12.4,1.09,8.714,46.0,7.571,17.0,21.571,9.429,0.1503275691850467
7469,BGD,Bangladesh,2021-05-25,8.648,40.0,166303494.0,0.198,0.103,11.9,1.07,10.714,46.714,7.429,18.0,21.0,12.714,0.24052411069607477
7470,BGD,Bangladesh,2021-05-26,8.552,17.0,166303494.0,0.18,0.1,11.6,1.02,11.429,46.286,8.0,17.429,20.857,11.571,0.10222274704583176
7471,BGD,Bangladesh,2021-05-27,8.411,22.0,166303494.0,0.168,0.097,11.5,1.02,13.0,47.143,7.857,19.571,21.0,13.143,0.1322882608828411
7472,BGD,Bangladesh,2021-05-28,8.285,31.0,166303494.0,0.173,0.093,11.3,1.04,14.429,47.857,7.857,20.857,21.429,14.286,0.18640618578945792
7473,BGD,Bangladesh,2021-05-29,8.298,38.0,166303494.0,0.173,0.094,11.4,1.09,15.857,49.0,7.714,22.857,22.429,14.857,0.22849790516127097
7474,BGD,Bangladesh,2021-05-30,8.375,34.0,166303494.0,0.178,0.093,11.2,1.13,17.286,50.0,7.571,25.0,23.571,15.286,0.20444549409166352
7475,BGD,Bangladesh,2021-05-31,8.606,36.0,166303494.0,0.187,0.094,10.9,1.15,18.714,51.286,7.429,26.429,24.714,15.714,0.21647169962646726
7476,BGD,Bangladesh,2021-06-01,8.684,41.0,166303494.0,0.188,0.095,11.0,1.15,19.429,52.0,7.571,27.143,25.714,15.571,0.24653721346347662
7477,BGD,Bangladesh,2021-06-02,9.106,34.0,166303494.0,0.203,0.099,10.8,1.16,21.571,54.286,7.0,30.429,26.857,19.143,0.20444549409166352
7478,BGD,Bangladesh,2021-06-03,9.445,30.0,166303494.0,0.21,0.099,10.5,1.17,22.714,55.571,6.857,32.143,27.857,19.571,0.18039308302205606
7479,BGD,Bangladesh,2021-06-04,9.899,34.0,166303494.0,0.212,0.102,10.3,1.19,23.571,56.429,6.857,33.286,28.286,19.429,0.20444549409166352
7480,BGD,Bangladesh,2021-06-05,10.246,43.0,166303494.0,0.216,0.102,10.0,1.2,23.0,55.714,7.0,33.0,27.429,19.0,0.25856341899828034
7481,BGD,Bangladesh,2021-06-06,10.446,38.0,166303494.0,0.22,0.104,9.9,1.2,21.571,54.143,7.143,32.0,25.714,18.571,0.22849790516127097
7482,BGD,Bangladesh,2021-06-07,10.669,30.0,166303494.0,0.215,0.103,9.6,1.21,22.143,55.0,7.143,33.0,26.0,18.714,0.18039308302205606
7483,BGD,Bangladesh,2021-06-08,11.147,44.0,166303494.0,0.217,0.103,9.3,1.24,23.714,56.857,7.0,34.571,27.286,19.429,0.2645765217656822
7484,BGD,Bangladesh,2021-06-09,11.619,36.0,166303494.0,0.219,0.104,8.9,1.27,23.571,56.714,7.0,34.714,27.0,19.571,0.21647169962646726
7485,BGD,Bangladesh,2021-06-10,12.383,40.0,166303494.0,0.228,0.106,8.5,1.29,24.0,57.0,7.0,35.286,26.857,19.714,0.24052411069607477
7486,BGD,Bangladesh,2021-06-11,12.87,43.0,166303494.0,0.235,0.106,8.3,1.28,23.714,56.714,7.0,35.714,25.857,19.571,0.25856341899828034
7487,BGD,Bangladesh,2021-06-12,13.033,39.0,166303494.0,0.232,0.105,8.0,1.28,24.857,57.857,6.857,37.143,26.429,19.857,0.23451100792867285
7488,BGD,Bangladesh,2021-06-13,13.686,47.0,166303494.0,0.24,0.108,7.9,1.32,26.857,60.0,6.571,38.857,28.286,20.286,0.2826158300678878
7489,BGD,Bangladesh,2021-06-14,14.614,54.0,166303494.0,0.26,0.111,7.6,1.36,27.143,60.143,6.429,39.0,28.571,20.286,0.32470754943970087
7490,BGD,Bangladesh,2021-06-15,15.47,50.0,166303494.0,0.265,0.114,7.4,1.39,26.429,59.0,6.429,38.714,27.571,20.143,0.3006551383700934
7491,BGD,Bangladesh,2021-06-16,16.689,60.0,166303494.0,0.286,0.117,7.0,1.42,25.714,58.0,6.286,37.857,26.857,19.714,0.3607861660441121
7492,BGD,Bangladesh,2021-06-17,17.775,63.0,166303494.0,0.306,0.121,6.8,1.43,24.429,56.571,6.143,36.429,26.0,19.143,0.3788254743463177
7493,BGD,Bangladesh,2021-06-18,19.002,54.0,166303494.0,0.315,0.123,6.5,1.42,22.857,54.571,6.143,34.0,24.571,18.429,0.32470754943970087
7494,BGD,Bangladesh,2021-06-19,20.222,67.0,166303494.0,0.339,0.128,6.3,1.41,20.429,51.571,6.429,31.0,22.286,17.429,0.4028778854159252
7495,BGD,Bangladesh,2021-06-20,21.257,82.0,166303494.0,0.369,0.131,6.2,1.39,18.857,49.714,6.571,29.0,20.714,16.714,0.49307442692695325
7496,BGD,Bangladesh,2021-06-21,22.62,78.0,166303494.0,0.39,0.134,5.9,1.39,17.857,48.571,6.571,27.714,19.857,16.0,0.4690220158573457
7497,BGD,Bangladesh,2021-06-22,23.931,76.0,166303494.0,0.412,0.136,5.7,1.41,16.571,47.286,6.714,25.714,19.286,15.143,0.45699581032254194
7498,BGD,Bangladesh,2021-06-23,25.453,85.0,166303494.0,0.434,0.139,5.5,1.44,15.857,46.571,6.857,24.143,19.0,14.857,0.5111137352291587
7499,BGD,Bangladesh,2021-06-24,27.358,81.0,166303494.0,0.449,0.144,5.3,1.46,15.571,46.286,7.143,22.429,18.857,14.857,0.48706132415955133
7500,BGD,Bangladesh,2021-06-25,29.064,108.0,166303494.0,0.496,0.15,5.2,1.44,16.429,47.429,7.286,21.571,20.0,15.429,0.6494150988794017
7501,BGD,Bangladesh,2021-06-26,30.161,77.0,166303494.0,0.504,0.152,5.0,1.42,18.571,50.143,7.143,22.429,21.714,16.571,0.46300891308994385
7502,BGD,Bangladesh,2021-06-27,31.558,119.0,166303494.0,0.536,0.154,4.9,1.42,20.429,52.286,7.0,23.857,23.429,17.429,0.7155592293208223
7503,BGD,Bangladesh,2021-06-28,34.761,104.0,166303494.0,0.558,0.163,4.7,1.46,17.571,51.0,7.714,20.714,22.571,16.857,0.6253626878097943
7504,BGD,Bangladesh,2021-06-29,37.183,112.0,166303494.0,0.589,0.169,4.6,1.45,14.286,48.429,8.143,17.143,20.286,16.286,0.6734675099490093
7505,BGD,Bangladesh,2021-06-30,39.842,115.0,166303494.0,0.615,0.175,4.4,1.44,11.714,47.429,8.286,15.571,18.714,15.286,0.6915068182512148
7506,BGD,Bangladesh,2021-07-01,41.769,143.0,166303494.0,0.668,0.177,4.2,1.41,2.429,38.429,10.571,6.429,13.0,8.0,0.8598736957384672
7507,BGD,Bangladesh,2021-07-02,44.014,132.0,166303494.0,0.689,0.179,4.1,1.38,-6.571,29.857,12.143,-2.429,6.286,3.286,0.7937295652970466
7508,BGD,Bangladesh,2021-07-03,45.629,134.0,166303494.0,0.738,0.182,4.0,1.36,-14.714,22.857,14.0,-11.0,1.571,-2.143,0.8057557708318503
7509,BGD,Bangladesh,2021-07-04,48.544,153.0,166303494.0,0.767,0.186,3.8,1.36,-23.429,15.143,16.143,-20.714,-4.0,-8.429,0.9200047234124858
7510,BGD,Bangladesh,2021-07-05,49.918,164.0,166303494.0,0.819,0.185,3.7,1.34,-27.0,11.571,17.143,-25.286,-6.714,-11.571,0.9861488538539065
7511,BGD,Bangladesh,2021-07-06,53.233,163.0,166303494.0,0.862,0.189,3.6,1.36,-29.571,9.714,18.143,-28.571,-8.0,-14.143,0.9801357510865044
7512,BGD,Bangladesh,2021-07-07,55.243,201.0,166303494.0,0.936,0.19,3.4,1.35,-33.0,6.143,19.429,-33.286,-10.143,-16.571,1.2086336562477755
7513,BGD,Bangladesh,2021-07-08,58.121,199.0,166303494.0,0.984,0.194,3.3,1.34,-29.0,11.714,18.429,-29.143,-7.286,-12.286,1.1966074507129718
7514,BGD,Bangladesh,2021-07-09,60.561,212.0,166303494.0,1.053,0.2,3.3,1.32,-25.714,16.857,17.714,-25.143,-4.286,-9.286,1.274777786689196
7515,BGD,Bangladesh,2021-07-10,62.759,185.0,166303494.0,1.097,0.204,3.3,1.3,-23.714,19.571,17.0,-22.571,-2.714,-7.0,1.1124240119693456
7516,BGD,Bangladesh,2021-07-11,65.519,230.0,166303494.0,1.163,0.213,3.2,1.27,-21.714,22.143,16.286,-20.143,-1.143,-5.0,1.3830136365024297
7517,BGD,Bangladesh,2021-07-12,68.786,220.0,166303494.0,1.211,0.221,3.2,1.22,-20.143,24.0,15.857,-18.0,-0.143,-3.286,1.322882608828411
7518,BGD,Bangladesh,2021-07-13,69.365,203.0,166303494.0,1.246,0.226,3.3,1.17,-17.714,26.857,15.286,-15.286,1.857,-1.571,1.2206598617825792
7519,BGD,Bangladesh,2021-07-14,70.413,210.0,166303494.0,1.253,0.232,3.3,1.15,-14.857,30.286,14.714,-12.0,4.143,0.429,1.2627515811543923
7520,BGD,Bangladesh,2021-07-15,70.916,226.0,166303494.0,1.276,0.239,3.4,1.14,-7.429,36.571,13.286,-4.0,7.714,3.714,1.3589612254328223
7521,BGD,Bangladesh,2021-07-16,71.624,187.0,166303494.0,1.255,0.243,3.4,1.12,0.571,43.286,12.0,5.143,11.0,9.571,1.1244502175041493
7522,BGD,Bangladesh,2021-07-17,71.381,204.0,166303494.0,1.271,0.244,3.4,1.08,8.143,49.857,10.714,13.857,15.0,12.857,1.226672964549981
7523,BGD,Bangladesh,2021-07-18,71.126,225.0,166303494.0,1.267,0.244,3.4,1.03,16.429,57.571,9.143,23.714,20.0,16.286,1.3529481226654205
7524,BGD,Bangladesh,2021-07-19,70.742,231.0,166303494.0,1.276,0.245,3.5,0.96,24.714,66.429,7.429,35.714,26.571,16.857,1.3890267392698314
7525,BGD,Bangladesh,2021-07-20,70.211,200.0,166303494.0,1.274,0.243,3.5,0.87,33.286,77.571,6.571,46.0,34.143,11.714,1.2026205534803736
7526,BGD,Bangladesh,2021-07-21,66.114,173.0,166303494.0,1.242,0.228,3.4,0.78,31.571,75.0,6.571,45.143,40.857,2.0,1.040266778760523
7527,BGD,Bangladesh,2021-07-22,58.779,187.0,166303494.0,1.209,0.199,3.4,0.75,27.429,72.143,6.857,44.571,46.571,-8.714,1.1244502175041493
7528,BGD,Bangladesh,2021-07-23,53.81,166.0,166303494.0,1.191,0.181,3.4,0.85,17.714,63.143,8.143,34.286,45.714,-19.857,0.9981750593887101
7529,BGD,Bangladesh,2021-07-24,52.342,195.0,166303494.0,1.183,0.174,3.3,1.01,8.286,54.857,10.0,23.714,43.714,-29.286,1.1725550396433644
7530,BGD,Bangladesh,2021-07-25,52.096,228.0,166303494.0,1.185,0.172,3.3,1.15,-0.857,47.143,11.857,13.143,41.143,-36.286,1.370987430967626
7531,BGD,Bangladesh,2021-07-26,53.703,247.0,166303494.0,1.199,0.177,3.3,1.26,-10.0,38.286,13.857,0.143,37.0,-41.0,1.4852363835482616
7532,BGD,Bangladesh,2021-07-27,56.577,258.0,166303494.0,1.249,0.188,3.3,1.3,-20.143,26.0,15.143,-11.857,30.714,-40.0,1.551380513989682
7533,BGD,Bangladesh,2021-07-28,63.979,237.0,166303494.0,1.304,0.213,3.3,1.32,-20.714,26.571,15.714,-13.571,24.714,-34.571,1.4251053558742428
7534,BGD,Bangladesh,2021-07-29,73.921,239.0,166303494.0,1.349,0.248,3.4,1.28,-25.143,21.857,17.0,-22.0,16.143,-30.286,1.4371315614090465
7535,BGD,Bangladesh,2021-07-30,80.362,212.0,166303494.0,1.388,0.269,3.3,1.22,-23.571,24.0,17.0,-21.0,15.429,-27.429,1.274777786689196
7536,BGD,Bangladesh,2021-07-31,82.586,218.0,166303494.0,1.408,0.278,3.4,1.17,-20.857,27.286,16.286,-16.857,16.143,-24.0,1.3108564032936072
7537,BGD,Bangladesh,2021-08-01,85.638,231.0,166303494.0,1.411,0.288,3.4,1.15,-19.0,28.857,15.571,-13.714,15.857,-20.714,1.3890267392698314
7538,BGD,Bangladesh,2021-08-02,86.322,246.0,166303494.0,1.41,0.29,3.4,1.12,-17.286,30.143,15.0,-11.571,15.286,-16.857,1.4792232807808596
7539,BGD,Bangladesh,2021-08-03,87.053,235.0,166303494.0,1.39,0.292,3.4,1.08,-15.571,31.714,14.429,-9.429,14.857,-13.286,1.4130791503394389
7540,BGD,Bangladesh,2021-08-04,84.981,241.0,166303494.0,1.393,0.289,3.4,1.02,-14.143,33.0,14.0,-7.714,14.571,-10.714,1.4491577669438502
7541,BGD,Bangladesh,2021-08-05,82.81,264.0,166303494.0,1.415,0.284,3.4,0.99,-11.286,36.286,13.286,-4.429,16.143,-6.714,1.5874591305940933
7542,BGD,Bangladesh,2021-08-06,81.731,248.0,166303494.0,1.446,0.287,3.5,0.95,-10.0,37.286,13.0,-2.571,16.429,-4.286,1.4912494863156633
7543,BGD,Bangladesh,2021-08-07,80.672,261.0,166303494.0,1.483,0.287,3.6,0.91,-9.286,37.286,12.714,-2.714,15.571,-0.857,1.5694198222918876
7544,BGD,Bangladesh,2021-08-08,76.768,241.0,166303494.0,1.491,0.281,3.7,0.86,-8.429,37.571,12.857,-2.857,15.571,0.286,1.4491577669438502
7545,BGD,Bangladesh,2021-08-09,72.88,245.0,166303494.0,1.49,0.276,3.8,0.84,-7.571,38.143,12.714,-1.857,15.714,1.286,1.4732101780134577
